Date,oi,oi_chg,VSTD,VOSC,VMACD,VMA,VHF,TRIX,SRMI,SOBV,WR,SI,SAR,ROC,RSI,RC,PVT,PRICEOSC,MTM,MIKE,MACD,MA,slowKD,KDJ,EXPMA,ENV,DPO,DMI_2,DMA,CCI,BIAS,ADTM,end,begin,highest,lowest,closing_price_down,swing,contract_volume,contract_position,one,two,three,all_v,all_p,delta
2013/8/12,243485,-15864,344.1574654,10.96474788,155.5815627,2817.784,0.253075571,0.148440857,0.027523801,13005602,41.36363636,11.10059172,102.632048,0.559241706,55.64871409,115.8061347,247424.669,-0.253863913,-0.79,109.5,1.047808669,105.2,38.87451753,49.46869246,105.5029644,111.7224857,1.795,19.00690562,4.4348,36.08643744,0.657832316,0.148797921,106.09,105.84,106.46,105.03,0.056587758,1.348674903,247931,243485,0.58,1.79,3.44,513631,1284462,0.38
2013/8/13,217158,-26327,324.0735194,12.51050257,146.1301481,2810.712,0.190528233,0.136034949,0.011358303,13268365,34.6969697,7.000582307,102.7851661,1.952339937,59.24535422,114.0700289,248514.458,-0.219207695,0.03,110.64,1.05212198,105.342,47.84593907,54.74680507,105.6609699,111.8141,1.83,22.23738063,4.508,69.9968089,0.912535523,0.138157895,106.53,106.15,107.2,105.56,0.4147422,1.545857291,262763,217158,0.39,1.63,3,579056,1284920,0.36
2013/8/14,281536,64378,494.3084817,11.05274674,41.15071903,2517.954,0.2092,0.126601912,-0.012800297,13410899,36.21212121,6.248648649,103.0500561,1.759250406,57.96339805,113.428541,248380.6609,-0.162621147,0.61,110.1333333,1.035534153,105.792,56.76767677,57.76049631,105.7792822,111.8845143,1.4745,22.52158895,4.367,46.26006904,0.67158532,0.100657895,106.9,106.54,107.06,105.6,0.347320004,1.370505961,257408,179757,0.47,1.3,2.77,589717,1284833,0.18
2013/8/15,301470,19934,577.7120971,9.664723881,-31.3347108,2209.146,0.205303335,0.120736804,0.000187091,13566260,29.09090909,6.619844617,103.2990527,3.615392071,62.53551892,114.0388308,249066.7426,0.073333773,2.72,111.5666667,1.048229911,106.396,64.89360392,67.02619315,105.9517003,112.0669857,1.6605,25.56179775,4.0128,80.38270335,0.81973011,0.052011096,107.16,106.98,107.87,106.6,0.243217961,1.188026193,243665,146688,0.26,1.41,2.93,570975,1275660,0.77
2013/8/16,318502,17032,610.4061569,5.597931073,-69.32728733,1974.134,0.208997955,0.118692174,0.008379888,13744738,21.51515152,8.557122302,103.6367285,1.974933536,67.10321268,113.3270022,249901.5321,0.135744831,3.52,112.28,1.086117129,106.67,71.34695894,74.81792749,106.1745156,112.2797429,1.824,27.02418507,3.8122,91.77177567,1.125975911,0.059834938,107.95,107.18,108.17,106.56,0.737215379,1.502426278,173710,90536,0.55,1.84,2.83,545227,1239600,-0.83
2013/8/19,325645,7143,600.5288798,2.079129693,-66.20161609,1915.712,0.214886459,0.116385729,0.008711944,13526018,31.36363636,-9.170867052,104.0680557,-0.983211205,56.37995834,111.2790576,248577.8077,0.016733045,0.72,111.54,1.051571592,106.802,78.82354804,76.23114887,106.2630517,112.5508,1.0115,27.61461318,3.6208,62.14020072,0.597617384,0.139735099,106.95,107.78,107.8,106.56,-0.926354794,1.148679944,94144,69480,0.2,1.05,2.32,471169,1223983,-1.93
2013/8/20,346006,20361,706.3085719,1.841643227,46.09640686,2101.142,0.207050243,0.108124428,0.009319133,13170540,55.45454545,-44.43728953,104.4562501,-1.609281437,38.37769263,110.8697944,243283.1003,-0.086923857,-0.93,108.9533333,0.885684672,106.528,79.50348052,67.92373275,106.0933514,112.5386857,-0.751,24.56772334,3.3486,-44.38726731,-0.766708344,-0.120689655,105,106.93,107.1,104.5,-1.823281907,2.431042543,34435,25351,-0.16,0.39,1.37,696858,1199790,-1.34
2013/8/21,344092,-1914,691.3109306,1.85233763,53.90863103,2327.348,0.205551086,0.091832676,-0.00038506,12914903,75.45454545,-43.95710956,107.95,-2.497652582,29.11597061,110.5386417,240074.2676,-0.229070147,-2.69,106.24,0.640323869,106.01,68.19904495,47.82930498,105.746682,112.2381,-2.1625,15.72232645,3.1166,-127.3751149,-1.806920355,-0.298926014,103.84,105.18,105.35,103.5,-1.104761905,1.761904762,255637,344092,0.47,1.41,2.57,514936,1215178,1.37
2013/8/22,331033,-13059,656.8922709,-0.962803162,17.73326671,2423.398,0.196689761,0.076218166,-0.007545034,13118289,47.46945899,7.952805755,107.861,-0.557550558,45.68084077,111.3544974,242796.7883,-0.234937954,-1.2,107.12,0.551675675,105.676,50.73339826,44.84500482,105.6671924,112.1131714,-0.716,13.19230769,3.037,-79.43906222,-0.446224437,-0.343475717,105.23,103.86,105.25,103.53,1.338597843,1.656394453,203386,331033,0.76,1.84,3.13,413180,1201778,1.1
2013/8/23,330397,-636,625.2018036,-3.067416696,31.86592125,2580.212,0.191099476,0.065504569,0.002163281,13375174,28.44677138,21.94632911,107.77378,2.05413707,55.4725851,111.6806723,245457.6706,-0.005812095,-0.58,109.4866667,0.562886626,105.46,38.41337072,51.02026538,105.7676244,112.0995429,0.411,19.2120075,2.8436,13.91351061,0.41556479,-0.167845659,106.32,105.22,106.94,104.3,1.035826285,2.508790269,256885,330397,0.62,1.77,3.21,470079,1198109,-0.78
2013/8/26,326680,-3717,649.3651533,-6.041661751,-30.24218042,2473.978,0.194444444,0.057540712,-0.003754811,13209571,31.76265271,2.611659193,107.6883044,2.165960724,53.45691583,109.92232,245161.7284,0.248934369,-1.27,109.2066667,0.550098777,105.336,41.00685661,53.71388479,105.8233745,112.1230143,0.2075,21.30518234,2.656,49.96991812,0.058924741,-0.082315113,106.13,106.91,107.37,105.56,-0.178705794,1.702407825,165603,326680,0.57,1.77,3.16,279000,1203389,2.86
2013/8/27,324685,-1995,673.6685842,-6.455045591,19.8985625,2341.072,0.21184593,0.061452102,0.023577982,13498596,4.507042254,45.42624526,103.53,2.80109403,71.93906699,112.5219366,252977.6311,0.418567465,2.25,112.6333333,0.762756745,106.104,54.24550926,67.30982926,106.3120861,112.4879571,3.0745,27.00756212,2.6604,153.8860104,2.525513803,-0.017217631,109,106.14,109.32,105.88,2.704230661,3.24130783,289025,324685,0.58,1.99,3.53,610029,1205778,0.83
2013/8/28,328900,4215,687.6808527,-4.941057649,91.29944583,2488.938,0.243367527,0.075687792,0.028623353,13828166,25.05720824,31.69017668,103.6458,3.7326798,76.10484284,113.0224915,256152.388,0.629334564,4.89,117.4333333,1.004437411,107.346,67.42973072,69.8541501,106.8871498,112.9551143,4.083,36.85886098,2.7688,254.2673522,3.192836045,0.153846154,110.05,109.22,112.24,109.11,0.963302752,2.871559633,329570,328900,1.25,2.71,4.37,600135,1225468,-1.33
2013/8/29,319696,-9204,619.102491,-5.17553547,77.14037214,2568.164,0.236344899,0.088581184,0.007393715,13585167,46.22425629,-24.65821394,103.989568,1.56763353,57.9239363,110.2394294,252067.4434,0.655107685,4.36,113.8266667,1.034763433,107.94,74.30439062,64.4946813,107.0891267,113.1194143,2.229,32.64285714,2.6978,113.4417344,1.325883207,0.221468927,108.2,109.53,110.07,107.72,-1.681054066,2.135393003,242999,319696,0.68,2.1,3.68,450196,1220710,-0.41
2013/8/30,312225,-7471,566.4707837,-0.958446049,75.86542413,2567.212,0.233457754,0.097984481,0.00937268,13328758,51.25858124,-22.26974484,104.3195853,1.249647656,54.22668882,113.4435204,251024.7451,0.676796425,2.53,112.0066667,1.011631246,108.228,69.91398239,59.24359379,107.192338,113.2458571,1.843,31.22156108,2.4784,53.07210449,0.809205295,0.245762712,107.76,108.17,108.75,106.75,-0.406654344,1.848428835,256409,312225,0.71,2.17,3.7,473406,1217847,1.35
2013/9/3,299569,-12656,479.9770993,3.962754861,97.04253979,2785.675,0.244839858,0.106580929,0.030068253,13614050,43.70709382,12.54686567,104.21,0.94972067,58.94375711,115.4018095,252772.0792,0.653114814,2.29,110.8066667,1.034628749,108.686,62.16558629,58.26003125,107.3812091,113.3889571,2.547,26.18066561,2.356,16.72423719,1.306589008,0.096610169,108.42,107.07,108.83,104.21,0.61247216,4.287305122,285292,299569,0.67,2.13,3.57,538099,1206197,-1.14
2013/9/4,294736,-4833,492.4460371,4.183654009,60.88395475,2513.13,0.236914601,0.109885084,0.032246039,13393498,56.52173913,-1.894670185,104.5312,0.515222482,48.71976799,113.0068457,250493.7335,0.547978685,-1.7,111.62,0.951511365,108.346,53.84310332,53.26788153,107.3687154,113.4548286,1.453,25.83672193,2.323,34.29266315,0.267879392,0.017209588,107.3,108.44,108.61,106.77,-1.033019738,1.697103855,220552,294736,0.65,1.97,3.34,435956,1215166,0.91
2013/9/5,287492,-7244,522.7352174,-0.167826432,0.737667835,2359.475,0.235374615,0.113497703,0.030138249,13575035,42.79176201,4.972068127,104.752752,3.17611259,58.07051948,113.9107612,252523.9702,0.492019121,-1.55,112.6133333,0.971273969,108.036,51.12545794,53.3201402,107.5427592,113.5759714,2.7625,23.34993773,2.524,54.85290074,1.251253976,-0.165349544,108.5,107.59,108.54,107.13,1.118359739,1.314072693,181537,287492,0.83,2.17,3.71,347720,1215796,1.71
2013/9/6,282374,-5118,525.0998039,0.159400985,19.89510495,2380.04,0.228775113,0.122578175,0.035471287,13839670,22.99771167,32.39605003,104.9158419,6.153697997,68.1255842,115.4361713,256743.496,0.707274259,2.03,115.8366667,1.11369454,108.442,52.5551288,60.53638238,107.9561808,113.7902429,4.5665,27.84313725,2.7292,118.115076,2.461695766,0.037712131,110.23,108.52,110.7,108.12,1.594470046,2.377880184,264635,282374,1,2.74,4.47,532916,1223710,-0.38
2013/9/9,273580,-8794,423.4689079,1.931594163,29.44631517,2420.186,0.20526823,0.128117057,0.022203796,13581593,42.33409611,-1.779562753,105.2628914,3.14549083,53.17670427,112.1628604,252786.768,1.041448981,0.78,112.9233333,1.077771117,108.598,56.33272956,58.33185143,108.0459992,113.9257714,2.89,27.25930301,2.7158,56.70528636,0.524820943,0.160637646,108.54,108.92,108.95,108.21,-1.533157942,0.671323596,258077,273580,1.03,2.62,4.27,533548,1243821,-1.69
2013/9/10,248572,-25008,447.8189749,2.04994515,78.28277543,2470.276,0.210960713,0.126199109,-0.016238532,13271256,57.52009185,-35.59346939,105.5891179,0.855906697,44.16266365,111.1306871,249041.2228,1.181516837,-0.53,110.8366667,0.932842269,108.36,57.83267143,51.42422308,107.9204608,114.0825,1.4885,27.08333333,2.611,2.662618649,-0.841501757,0.25751073,107.23,108.92,108.95,106.39,-1.206928321,2.358577483,310337,248572,0.95,2.5,3.93,586992,1240403,0.39
2013/9/11,252010,3438,863.9820702,0.715904873,-117.7123942,2064.766,0.408820024,0.071061911,-0.154202635,13289053,96.47532729,-165.4680904,110.7,-12.29624046,13.81303031,94.92147665,246692.7425,0.645118016,-15.34,93.45333333,-0.320111584,105.516,49.35218368,35.55646895,105.637313,113.2678143,-12.7385,19.60492778,1.1186,-380.4929485,-13.03914546,0.377682403,107.75,107.36,108.09,106.53,0.484938916,1.454816749,232622,227122,0.93,2.46,4.05,480524,1233205,0.94
2013/9/12,251775,-235,1098.00743,-5.511454321,-268.0186679,1742.074,0.41146833,-0.010653339,-0.133641405,13309244,93.15206445,12.86654434,110.3336,-14,17.0054254,94.07868326,246835.9103,0.115682439,-13.56,94.56,-1.245473017,102.564,34.52298302,26.17883956,103.8069572,112.3978571,-12.37,21.09122277,-0.3944,-228.1481481,-11.56951378,0.422740525,108.71,107.77,109.16,107.3,0.890951276,1.726218097,243610,212812,0.73,2.32,3.99,524265,1246175,-0.04
2013/9/13,253644,1869,1240.46836,-15.40408151,-390.0463334,1234.832,0.413851351,-0.103755894,-0.131403118,13298230,93.85699899,7.434061135,109.974528,-14.94775102,16.84658816,92.59992085,246819.4609,-0.719801426,-14.9,94.40666667,-1.967445958,99.238,18.0122394,19.67235593,102.2366561,111.4347714,-12.7465,18.08629555,-1.7048,-153.7848606,-10.61950424,0.375788146,108.6,108.64,108.74,107.23,-0.101186643,1.38901665,200941,194768,0.66,2.26,3.94,421412,1255115,-1.38
2013/9/16,274886,21242,1170.641036,-17.28018306,-363.7785917,1035.116,0.323645971,-0.155841736,-0.023888581,13140011,32.27593152,173.2558127,109.6226374,-2.19038817,57.98506418,102.1229374,267492.7341,-1.131032043,-4.4,120.08,-1.535060701,98.696,17.13971533,37.58724747,102.7894782,111.4120571,-0.536,37.37855503,-1.9418,16.81844175,1.399679024,0.650053022,106.12,107.5,108,106.06,-2.283609576,1.786372007,271993,172960,0.29,1.65,3.12,610221,1255763,-0.71
2013/9/17,289372,14486,1114.668837,-19.08973092,-294.9029697,841.57,0.327102804,-0.182947268,-0.023765144,12926447,32.47816594,-36.93351573,109.2777847,-2.793244246,55.09657166,101.6496846,265313.3037,-1.363081505,-3.79,117.6933333,-1.2649576,98.2,28.11135371,47.565443,103.0910969,111.0902714,-1.66,35.09957976,-2.3428,3.907426598,0.642123973,0.627783669,105.51,106.22,106.43,104.94,-0.574820957,1.404070863,304033,140021,0.76,2.22,3.77,710746,1246598,2.72
2013/9/18,321231,31859,1111.999362,-15.88372362,-236.0562235,1236.924,0.312899106,-0.183320641,-0.009861751,13141921,17.84934498,38.73837535,108.948029,-0.30623608,60.89696977,103.3080104,270826.1469,-1.439400707,0.2,120.7333333,-0.825133716,101.07,50.90975255,59.09384701,103.7586205,110.8919,0.924,32.99176578,-2.3986,28.97522499,3.244303848,0.608442504,108.25,105.53,108.49,105.32,2.596910245,3.004454554,199888,94447,0.82,2.22,3.74,667385,1244214,-1.83
2013/9/23,364604,7133,1105.303592,-14.4220347,-46.07806804,1961.114286,0.305105853,-0.146806897,-0.035904131,12367412,39.95633188,-40.86764072,108.4575636,-4.648588821,47.51516693,97.74962179,260850.7425,-2.0603841,10.3,115.3666667,-0.5271146,105.226,77.09455947,69.39292287,104.0576895,110.1022,-3.7335,35.46646106,-3.6958,-0.281980127,0.176036435,0.590924956,103.38,104.89,105.12,103.12,-1.166347992,1.912045889,223446,364604,0.84,1.82,2.95,433317,1247303,-0.07
2013/9/24,354296,-10308,1102.130327,-14.77292719,-0.642894362,2316.121429,0.305595153,-0.13766308,0.099545323,12107893,40.01091703,-16.92623622,108.2440611,-3.662628145,47.47814162,97.49127605,260825.6391,-2.477863503,9.63,113.8266667,-0.542927497,104.95,75.23091073,69.22201803,103.9518911,109.8046429,-3.869,35.81159984,-4.0286,-6.996215394,0.724308172,0.609773124,103.37,103.44,103.64,102.3,-0.009673051,1.296188818,259519,354296,0.72,1.74,2.85,518496,1230311,-0.75
2013/9/25,341154,-13142,1090.991328,-13.57461658,16.38526615,2427.568571,0.304293825,-0.132349105,0.086888759,11871661,43.88646288,-12.88918033,107.8874174,-5.382488479,44.52228374,97.12393567,259203.0724,-2.815483528,9.06,113.5,-0.605767488,103.996,71.3394255,67.56728285,103.7531386,109.3624714,-4.636,36.1878987,-3.0098,-4.150942405,0.512385366,0.579057592,102.66,103.41,103.96,102.2,-0.686853052,1.70262165,236232,341154,0.61,1.48,2.53,479625,1229072,0.56
2013/9/26,340830,-324,1017.217128,-16.34656829,-12.28321512,2385.054286,0.305922226,-0.128536148,0.090025277,12055465,42.79475983,-2.130410959,107.432424,-6.68602014,45.66573208,96.7183827,259561.1554,-3.096461376,-2.97,113.1866667,-0.63214335,103.416,62.30768494,48.74233423,103.6157327,108.8044571,-3.7635,32.96178344,-2.028,1.108453285,1.068559778,0.548458968,102.86,102.3,103.29,102.2,0.194817845,1.061757257,183804,340830,0.51,1.32,2.3,350733,1227558,-0.1
2013/9/27,326509,-14321,899.0009793,-15.05989766,4.079578363,2270.596,0.309231879,-0.125591034,-0.028536332,11823168,43.06768559,3.916725146,107.0138301,-5.279159757,45.38510308,95.21207631,259448.2364,-2.242954446,-1.94,113.58,-0.64959289,103.016,48.08039155,35.91225643,103.4917738,108.3706143,-3.179,34.33407213,-1.0036,11.38889619,0.22095857,0.534099617,102.81,102.91,103.77,102.36,-0.048609761,1.370795256,232297,326509,0.57,1.32,2.58,435584,1222820,-0.17
2013/9/30,314427,-12082,719.8809139,-18.2467429,12.37054672,2277.06,0.315315315,-0.124716684,-0.023484487,11596490,40.1931201,-10.96839779,106.6287237,-4.606919705,42.15230869,94.46804581,258301.7277,-1.428247844,-5.14,111.6866667,-0.697342896,102.798,29.84912607,29.76310053,103.3068855,107.9965857,-3.034,34.89657997,-1.2378,1.949146333,-0.97374047,0.490038314,102.29,102.46,102.76,101.05,-0.505787375,1.663262329,226678,314427,0.49,1.26,2.24,413287,1212679,-0.68
2013/10/8,305177,2515,498.1422867,-8.504658275,-111.7713664,2068.254,0.334242838,-0.091511164,0.007156673,11551417,33.49426675,1.28042838,104.0536625,11.08723679,51.99453936,98.86222392,262090.8367,-0.636845963,0.02,113.9433333,-0.45166,103.428,65.19173983,59.95996539,103.2433293,109.5366143,-1.787,13.14088755,-1.9958,-1.624243441,0.376979954,0.578216989,103.62,103.49,103.65,103.45,0.436173306,0.193854803,191019,265745,0.22,0.73,1.54,445348,1214455,-2.03
2013/10/9,311728,6551,503.9353153,-3.189893335,-139.5277586,1982.789,0.332428765,-0.090078844,-0.015457904,11400650,43.62714014,-46.57210898,103.8112962,8.032856838,35.12460343,98.15837937,258985.0948,-0.541502856,-2.1,111.0966667,-0.575620285,102.922,59.2821447,42.45346899,102.9397402,109.1966571,-3.779,11.62489196,-2.0968,-121.041103,-1.52265342,0.535648148,101.46,103.49,103.75,101.18,-2.084539664,2.480216174,283109,245284,0.19,0.6,1.34,605432,1208244,1.5
2013/10/10,322800,11072,510.7370113,0.958346229,-134.4666099,1981.364,0.32530349,-0.087289073,0.000291715,11583029,34.5703125,4.055114236,103.4763407,9.871794872,49.59112188,97.64527155,261812.5366,-0.417822955,0.18,103.8,-0.540938226,102.828,52.7137697,46.44826927,102.9243955,109.0475,-1.892,11.2599414,-2.0492,-60.4732265,0.047020673,0.51509434,102.96,101.46,103.57,101.16,1.478415139,2.375320323,291693,219628,0.12,0.52,1.21,687292,1199771,-1.2
2013/10/11,327648,4848,482.4836329,3.09272558,-130.8276289,1929.116,0.322793149,-0.08728856,-0.005083586,11402980,41.53645833,-0.203691722,103.129653,-3.836341302,41.94219475,94.39755125,259939.2146,-0.238331046,-1.09,102.87,-0.59295726,102.448,40.05165528,41.2219231,102.7467962,108.9256,-2.6025,11.15257048,-2.0324,-121.9764766,-0.922432886,0.548924967,101.74,102.94,102.95,100.6,-1.184926185,2.282439782,291987,195808,-0.03,0.2,0.69,742451,1186572,0.77
2013/10/14,332526,4878,553.1325744,3.724734863,-193.3936964,1431.6,0.326666667,-0.086950656,0.006160767,11499155,78.11671088,-1.268313641,102.7265085,-2.377088305,46.47865546,95.67739521,260402.276,0.011425981,-0.55,103.43,-0.587867246,102.308,39.34113025,42.07014149,102.6719045,108.8415571,-1.843,11.06085526,-1.943,-73.28478964,-0.396912363,0.532250987,102.14,101.37,102.62,101.06,0.393159033,1.533320228,167905,166947,-0.12,0.09,0.56,398582,1176996,-1.26
2013/10/15,331412,-1114,539.2413216,-0.799741313,-203.3022258,1503.62,0.327040427,-0.090121678,-0.025818882,11356715,93.23607427,-11.73984351,102.54,-5.873592106,38.155253,94.94835681,258814.3471,0.152430637,-1.17,102.5433333,-0.668120173,101.852,34.40943512,32.55604481,102.43315,108.7249571,-2.7095,9.86267166,-1.8864,-104.378148,-1.37200078,0.531428571,100.93,102.19,102.46,100.87,-1.184648522,1.5566869,231953,157794,-0.19,0.01,0.34,528144,1174376,1.2
2013/10/16,337347,5935,522.5833585,-0.891340397,-178.4263188,1562.988,0.297937946,-0.090754373,-0.009776401,11537166,77.5862069,8.265152471,100.61,-1.044689495,49.40861541,96.67359667,260920.0847,0.338183189,-1.1,103.6566667,-0.629251439,102.058,35.72649699,37.43959784,102.4126653,108.6825571,-1.19,11.85361973,-1.966,-38.64543291,-0.221891688,0.511554146,102.08,100.88,102.97,100.75,1.139403547,2.199544239,228067,131644,-0.22,-0.09,0.39,664668,1156331,-1.43
2013/10/17,339586,2239,554.7241597,-1.983393511,-96.3251801,1711.01,0.278478556,-0.09415933,-0.026044179,11280776,84.52138493,-10.66879362,100.21,-2.321756796,39.65026404,96.91879439,257586.7641,-0.011447724,-0.3,102.2566667,-0.697724636,101.684,30.68024137,32.5673395,102.1907168,108.5432429,-2.345,9.600614439,-2.1358,-117.517708,-1.466247042,-0.082560297,100.7,102.13,102.32,100.03,-1.351880878,2.243338558,260416,108878,-0.27,-0.02,0.6,792700,1149456,0.14
2013/10/18,346795,7209,541.7226229,-1.967193599,-86.11026881,1725.28,0.284722222,-0.098064613,-0.017579643,11467960,77.45803357,-8.727924528,100.2688,-1.470874732,41.52586181,97.37196765,257920.4584,-0.506166911,-1.69,102.37,-0.729061476,101.56,31.81291853,31.12096908,102.0306065,108.4569286,-1.9055,9.796238245,-2.3332,-99.13441285,-1.077407051,0.028311426,100.86,100.72,101.71,100.51,0.158887786,1.191658391,112404,79194,-0.29,-0.17,0.28,459730,1132187,-1.62
2013/10/21,351350,4555,616.9483443,0.323239246,10.51976448,2127.038,0.36471519,-0.107566722,-0.037911025,11170906,98.5915493,-35.23081155,103.15,-3.286019833,30.85106337,93.82250307,253016.0572,-1.042733785,-2.29,100.67,-0.878524111,101.004,26.06234438,21.31228447,101.6382055,108.2941429,-3.2475,9.682416731,-2.5502,-180.6619264,-2.406003973,0.069444444,99.01,100.63,100.95,98.98,-1.834225659,1.953202459,81188,61473,-0.47,-0.62,-0.43,603325,1129890,-1.26
2013/10/22,365790,14440,738.6948458,1.030894294,117.9146935,2516.012,0.358011908,-0.124330025,-0.031203713,10833979,100,-36.46599078,103.0752,-4.571539733,24.62054669,92.47808465,248376.0292,-1.211495977,-4.15,99.57,-1.094900545,100.402,20.10298497,14.20818965,101.0954047,107.8633286,-4.3385,3.371677906,-2.9196,-215.779321,-3.310529471,-0.310055866,97.8,99.06,99.77,97.5,-1.222098778,2.292697707,25265,21255,-0.31,-0.5,-0.45,672312,1113732,-0.87
2013/10/23,365998,208,837.7304023,1.535434667,205.8767069,2841.912,0.258703939,-0.147063609,-0.054356282,10490578,86.73965937,-34.80504202,102.876592,-4.927167856,21.36960259,91.28883882,245365.8889,-1.402732854,-3.87,98.30666667,-1.32055273,99.392,11.10641448,14.6700282,100.503804,107.4045,-5.007,2.7100271,-3.136,-229.6630968,-3.706515282,-0.351138354,97.25,98.12,98.29,96.16,-0.562372188,2.17791411,343401,365998,-0.04,0.21,0.75,641284,1134066,0.13
2013/10/24,366540,542,828.6099549,6.866622105,190.1816838,2809.684,0.375829035,-0.171571933,-0.044610396,10730854,84.81613286,-9.819742489,102.4735965,-5.967117988,21.29114705,91.35582073,245316.4749,-1.531188695,-5.07,97.96333333,-1.483892161,98.644,8.953694122,15.70594472,100.0001418,106.9169,-5.4365,2.663622527,-3.513,-173.4402852,-3.233671988,-0.313888889,97.23,97.1,97.69,95.95,-0.020565553,1.789203085,240276,366540,-0.11,0.13,0.86,461920,1134586,0.71
2013/10/25,365707,-833,826.0004467,9.803436446,131.1961051,2804.246,0.381593715,-0.192667579,-0.042636417,10915319,74.3083004,7.159113186,101.9517088,-3.327737731,31.41371186,91.58091674,246587.6005,-1.514048419,-3.07,99.35,-1.541506904,97.994,12.34610222,19.49840759,99.67704308,106.5337857,-5.2215,4.227578032,-3.72,-112.0936751,-2.293783995,-0.142857143,97.9,97.19,98.06,96.99,0.68908773,1.10048339,184465,365707,-0.13,0.13,0.68,327383,1142724,0.66
2013/10/28,360037,-5670,689.7184995,8.390215197,114.6294426,2657.146,0.345484002,-0.207431504,-0.025514241,11138823,65.87615283,12.31860523,101.4715721,-4.181252431,40.22559381,91.75046555,248048.7094,-1.636849729,-2.61,100.5366667,-1.518025498,97.806,19.40662587,24.98967914,99.50211337,106.1658143,-4.99,6.966121051,-3.9148,-74.67523362,-1.302083333,0.0835141,98.54,97.88,98.82,97.37,0.653728294,1.481103166,223504,360037,-0.14,0.09,0.61,394888,1143915,-0.81
2013/10/29,357575,-2462,647.2382171,6.065440358,60.2716364,2329.834,0.318086446,-0.219577163,-0.044672532,10965552,75.97840756,-5.52967033,101.0298463,-3.969735678,33.65800401,91.55035129,246624.4197,-1.762342712,-1.75,100.0433333,-1.546944334,97.73,25.7151724,25.69073485,99.22948055,105.8977857,-5.6215,7.06455542,-4.0734,-71.33824295,-1.782184851,0.1548583,97.73,98.54,98.57,97.69,-0.822001218,0.89303836,173271,357575,-0.19,-0.14,0.28,318403,1145430,-0.42
2013/10/30,359829,2254,610.3201737,8.269108459,84.61715422,2159.108,0.282459157,-0.229963092,-0.035852233,10707514,80.55555556,-18.51628722,100.6234586,-4.801486407,30.82476535,92.57322176,245621.0999,-1.948871476,-0.76,98.53,-1.582285937,97.75,28.58489453,24.86623893,98.94032969,105.4821143,-5.82,7.391673747,-4.4122,-84.60018895,-1.760110333,-0.057471264,97.35,97.77,97.82,96.55,-0.388826358,1.299498619,258038,359829,0.46,0.42,0.6,560252,1146752,-0.38
2013/10/31,354643,-5186,609.9912194,10.42902133,93.33940147,2171.096,0.329555362,-0.24180043,-0.04854177,10461244,95.97222222,-22.91886435,100.2975819,-4.825949367,23.80174125,92.68104777,242813.0907,-2.1187704,-1.01,96.91666667,-1.680490487,97.552,25.80369278,18.4083007,98.52489436,105.0634143,-6.6735,7.688908529,-4.7332,-99.11007367,-2.480050665,0.029933481,96.24,96.62,97.03,96.03,-1.140215716,1.027221366,246270,354643,-0.28,-0.34,-0.14,503059,1132932,-1.72
2013/11/1,348486,-6157,573.4658727,12.50811507,122.7729638,2354.034,0.374440374,-0.258834247,-0.049055086,10185310,97.26962457,-39.7387156,99.87082371,-7.52688172,16.95342346,89.89831797,238110.9735,-2.463068358,-2.63,96.04666667,-1.869106696,96.892,19.42610095,13.61900181,97.92106445,104.4834429,-8.074,7.44225834,-5.1756,-128.2096124,-3.51451277,-0.046511628,94.6,96.32,96.65,94.36,-1.70407315,2.379467997,275934,348486,-0.35,-0.51,-0.34,520031,1129351,0.08
2013/11/4,332364,-16122,575.6054028,12.60649145,89.71227377,2321.698,0.385582565,-0.27710622,-0.03577617,10392646,94.05940594,-12.30101695,99.20952487,-6.308804595,16.95342346,88.97667419,238110.9735,-2.697020971,-3.3,95.12,-1.995582567,96.104,12.15888434,12.86084715,97.41013146,103.9897857,-7.891,7.578397213,-5.4292,-135.979564,-2.9892837,-0.072970195,94.6,94.52,95.11,94.06,0,1.109936575,207336,332364,-0.2,-0.42,-0.4,414325,1129634,-0.75
2013/11/5,325052,-7312,492.4818311,13.49525247,67.39449925,2401.378,0.410757946,-0.297234633,-0.036298201,10179535,93.12169312,-16.92,98.48859139,-7.345526446,13.86988511,88.30679356,236128.5456,-3.013082381,-4.82,94.72333333,-2.142131097,95.302,8.92408124,12.34201404,96.84241893,103.3401571,-8.576,5.002213369,-5.62,-146.8501357,-3.277574715,-0.387241689,93.72,94.47,94.9,93.07,-0.930232558,1.934460888,213111,325052,-0.35,-0.46,-0.44,426710,1120224,1.16
2013/11/6,315014,-10038,346.0764507,12.52713077,92.36713175,2419.898,0.392676276,-0.311987313,-0.023963797,10446833,79.46127946,10.78403178,97.62161677,-4.603940491,33.37017956,87.06422018,239494.0134,-3.15225412,-2.83,96.23,-2.138405517,94.812,11.33795871,18.83670501,96.54358525,102.8805714,-7.133,7.399001362,-5.573,-104.280348,-1.672466046,-0.391071429,94.9,93.74,95.4,93.65,1.259069569,1.867264191,267298,315014,-0.42,-0.45,-0.47,516889,1115270,-0.56
